Amplitude,Beyond1Std,Con,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,Rcs,Skew,SmallKurtosis,Std,StetsonK,Eta_e,Meanvariance,class
1.73847,0.23333,0.0,40314.47733,0.4324,0.78,0.03333,0.05964,1.00171,5.96175,0.90194,0.67925,1836.19889,-17.77024,non_variables
1.60566,0.2,0.0,38948.45792,0.36387,0.78,0.03333,0.10297,0.53002,4.70218,0.78749,0.6953,1731.1467,-114.60872,non_variables
1.75398,0.12333,0.0,78298.45571,0.30902,0.91,0.16667,0.0987,3.04995,25.08414,0.96942,0.56537,6163.83954,-37.43546,non_variables
1.54262,0.12,0.0,2972.78857,0.22397,0.93,-0.16667,0.08701,-3.94505,34.74354,0.83465,0.51021,42.43998,-55.00918,non_variables
2.27371,0.10333,0.0,21211.59903,0.29521,0.91,0.03333,0.05019,2.9665,21.30576,1.08255,0.53156,343.75626,44.40125,non_variables
2.14555,0.17,0.00336,53079.32173,0.37261,0.85,0.16667,0.07404,1.33145,12.11004,0.96333,0.61614,3067.71971,-22.194,non_variables
1.32739,0.05333,0.0,63712.58563,0.21632,0.97,-0.1,0.07282,9.23725,119.04919,1.25926,0.39162,1506.69847,46.36329,non_variables
1.87592,0.12667,0.00336,21139.38511,0.27065,0.91,-0.03333,0.07575,3.85531,33.82821,1.09065,0.51047,269.53247,-39.05606,non_variables
1.22892,0.05333,0.0,53013.4227,0.21586,0.98667,-0.1,0.04781,10.89114,148.96884,1.27406,0.34635,1317.48125,46.94323,non_variables
2.33232,0.17667,0.0,126469.39635,0.36815,0.82667,0.03333,0.04546,0.9996,8.67349,1.06742,0.62076,7365.76998,45.61949,non_variables
1.81433,0.08333,0.0,3385.97546,0.24616,0.94333,0.03333,0.05341,7.02822,70.10408,1.28548,0.44639,14.7246,9.36119,non_variables
1.64114,0.12,0.0,16237.0422,0.31609,0.93,-0.1,0.0639,2.3668,30.16164,0.92577,0.562,492.41169,-251.72837,non_variables
2.13375,0.09667,0.00336,35574.92638,0.25467,0.94,-0.1,0.0906,3.79278,32.79108,1.14746,0.50834,765.88356,15.27978,non_variables
1.69509,0.21667,0.00336,119226.19396,0.32948,0.79333,-0.1,0.06418,-0.09473,5.22496,0.76735,0.66403,14606.09456,-10.29285,non_variables
2.22628,0.16333,0.00336,15090.42587,0.31108,0.82,-0.1,0.0646,1.56248,8.41184,1.0342,0.60625,326.83904,586.03369,non_variables
1.86366,0.08667,0.0,11219.20827,0.23439,0.95333,-0.3,0.07123,5.79687,72.3075,1.22489,0.43507,92.63834,20.43304,non_variables
2.42566,0.12333,0.0,35025.718,0.34921,0.89333,0.03333,0.06587,0.02695,15.52904,1.14271,0.56544,1004.90145,55.86508,non_variables
1.09129,0.05333,0.0,74212.86828,0.18354,0.98,0.03333,0.05774,9.78154,129.94396,0.96859,0.39383,3622.64539,-58.75949,non_variables
2.03069,0.19,0.0,60696.01471,0.32535,0.79667,-0.03333,0.07534,0.32577,6.84072,0.95466,0.62399,3042.5394,-14.33126,non_variables
1.47784,0.16333,0.0,2420.98069,0.23157,0.86667,0.03333,0.09896,2.3243,12.88522,0.64972,0.62054,32.16513,-11.56482,non_variables
1.76778,0.18667,0.0,21015.2148,0.31411,0.80333,0.23333,0.09596,0.5817,7.08354,0.86522,0.63656,505.46017,22.41091,non_variables
1.59357,0.11,0.0,37642.90463,0.20325,0.96,0.1,0.05861,6.85399,91.22398,1.14619,0.42574,1197.28695,1983.54024,non_variables
2.07356,0.12667,0.0,32123.85025,0.21033,0.87333,0.16667,0.11969,-0.45969,12.00328,0.99636,0.53032,851.88246,44.03407,non_variables
1.68733,0.13333,0.0,231180.30899,0.2405,0.88333,0.1,0.0489,1.00104,13.51482,0.88308,0.54598,36862.87516,-4869.05681,non_variables
1.60313,0.09333,0.0,15647.98206,0.29531,0.95333,-0.03333,0.05415,7.34713,89.78685,1.08523,0.4421,323.98636,-178.10606,non_variables
1.98924,0.14,0.0,5885.14767,0.35591,0.92,-0.1,0.08034,4.57156,45.98392,1.11717,0.56051,40.29958,96.9302,non_variables
1.39018,0.11333,0.0,49919.13051,0.23349,0.93333,-0.03333,0.05372,3.15904,31.76381,0.93779,0.50147,2768.77205,31.40137,non_variables
1.97191,0.14667,0.0,31802.88285,0.31778,0.88333,0.1,0.06527,2.38492,17.64794,0.95126,0.57767,1586.18401,22.58576,non_variables
2.23309,0.17667,0.0,22276.31901,0.39343,0.81667,-0.1,0.06269,1.80025,9.24956,1.01922,0.62668,377.0243,43.83099,non_variables
1.15366,0.1,0.0,20454.97426,0.21468,0.96667,0.03333,0.06255,-1.88176,45.25078,0.85292,0.47192,532.93094,-11.94891,non_variables
2.16724,0.12333,0.0,10740.92091,0.24538,0.88333,0.1,0.08794,2.9958,23.12368,1.03523,0.53001,171.63401,-16.75222,non_variables
2.27376,0.15333,0.0,17200.6745,0.44212,0.87333,0.1,0.08186,2.9835,17.75483,1.09561,0.61542,155.46449,71.90818,non_variables
1.77951,0.27333,0.0,31463.39541,0.7118,0.70667,0.03333,0.13314,0.87779,3.6187,1.06616,0.79025,691.26404,20.45765,non_variables
1.96589,0.24333,0.0,32356.00565,0.64473,0.69667,-0.1,0.09787,1.45997,8.02844,1.07886,0.72998,1154.98264,75.30312,non_variables
1.77254,0.28667,0.0,87561.43589,0.60243,0.63667,-0.03333,0.12917,-0.58706,2.93116,0.94629,0.76147,4803.7228,-21.07536,non_variables
1.7793,0.27667,0.0,70125.66749,0.69882,0.53333,0.16667,0.12427,0.21553,1.15956,0.97398,0.78958,3058.20536,24.94815,non_variables
1.2935,0.26333,0.00336,38621.90863,0.42903,0.61,-0.1,0.10289,-0.77213,3.6703,0.70152,0.7561,1651.78716,-28.07861,non_variables
0.95957,0.02333,0.0,3912.91058,0.26923,0.99333,-0.16667,0.0688,12.62091,206.27745,1.41676,0.3156,9.97783,27.68663,non_variables
1.51587,0.22333,0.00336,33524.36166,0.42634,0.72,-0.16667,0.0819,0.97302,4.44473,0.76888,0.72056,1067.27176,30.71508,non_variables
1.82722,0.25,0.00336,17886.13411,0.45143,0.67,0.1,0.17485,1.15556,1.39996,1.01959,0.79252,273.38071,-161.96796,non_variables
2.07131,0.19333,0.0,60858.06321,0.48478,0.70667,0.1,0.09932,-0.47237,3.91012,0.94501,0.69437,2793.3036,44.48438,non_variables
2.00429,0.13333,0.0,45893.23111,0.42419,0.90667,-0.23333,0.14644,-0.89428,19.8803,1.12469,0.59571,1073.32112,76.65916,non_variables
2.40517,0.22,0.0,83572.3538,0.5394,0.70667,-0.03333,0.11114,0.22798,3.22406,1.03003,0.71036,3948.40833,27.29349,non_variables
1.39903,0.19333,0.0,39927.54196,0.3258,0.83333,-0.1,0.11148,0.52601,7.61857,0.74611,0.65803,1621.90063,211.63958,non_variables
1.23394,0.24,0.0,70881.54658,0.32621,0.68333,0.1,0.0722,0.34972,3.45534,0.61719,0.71811,7110.73113,38.26329,non_variables
1.61204,0.20667,0.0,2235.25231,0.54045,0.76667,-0.1,0.08629,0.90958,5.14946,0.94564,0.72185,23.85833,47.12683,non_variables
2.20682,0.20667,0.0,27197.88128,0.53926,0.69,-0.03333,0.09155,-1.02667,3.58767,1.02473,0.72338,505.5362,57.69182,non_variables
1.37244,0.18,0.00336,3331.59406,0.27901,0.85,0.1,0.08207,-1.15794,10.76808,0.67469,0.64751,42.31873,-14.56391,non_variables
1.74657,0.17,0.0,8961.2116,0.4772,0.86,-0.1,0.06839,-0.5536,9.96639,1.03686,0.66387,82.67691,83.80088,non_variables
1.86658,0.14,0.0,16689.0702,0.46324,0.96667,0.03333,0.09493,1.95871,36.12877,1.17819,0.58502,165.72314,16.49379,non_variables
1.95325,0.15,0.0,145333.61712,0.35932,0.93,-0.1,0.05402,-2.41078,25.92035,1.05455,0.56435,13184.33789,-104.65743,non_variables
2.02732,0.16333,0.0,59144.2855,0.41864,0.88333,0.1,0.0699,1.99356,14.15277,1.16636,0.6137,2758.93851,17.71939,non_variables
1.55544,0.09667,0.0,13944.40571,0.2434,0.93333,-0.1,0.12194,5.23576,41.44764,0.94715,0.52108,316.10407,146.68723,non_variables
1.92606,0.22667,0.0,5267.91902,0.48152,0.84,-0.3,0.05839,0.20689,8.91333,1.0269,0.67661,49.92147,-27.31195,non_variables
1.73138,0.08333,0.0,13127.22429,0.36277,0.95333,0.03333,0.10199,3.40183,37.49045,1.22602,0.49396,137.64823,20.10874,non_variables
1.99458,0.15333,0.0,14334.13312,0.5302,0.89333,-0.1,0.08928,2.77752,21.03913,1.17425,0.64479,119.26895,52.82533,non_variables
2.44565,0.20333,0.0,58040.21648,0.54181,0.65667,0.03333,0.10562,0.7991,2.28068,1.05403,0.72338,1627.30641,75.8522,non_variables
1.7801,0.25667,0.0,12734.66843,0.63096,0.49667,-0.03333,0.08097,0.95036,1.71635,0.98645,0.77461,296.16363,37.29772,non_variables
1.60803,0.20333,0.0,27392.41704,0.38593,0.78,-0.16667,0.06605,-0.99668,7.20386,0.82084,0.67692,980.17805,-17.08378,non_variables
1.66682,0.21667,0.0,57429.89323,0.37141,0.79333,0.1,0.10219,0.37578,5.65988,0.81555,0.67009,2968.41362,-18.41686,non_variables
1.79718,0.10333,0.0,122346.94806,0.35162,0.89667,-0.1,0.07806,-3.35139,23.39884,1.10287,0.5405,6983.19032,29.3257,non_variables
1.65919,0.15,0.0,15465.84123,0.36622,0.91333,-0.1,0.05891,2.35961,28.04878,0.99952,0.59402,167.63934,18.04127,non_variables
1.63266,0.17333,0.0,47779.46954,0.42902,0.89,-0.23333,0.12011,0.92737,11.86664,0.92986,0.64425,1627.58786,15.746,non_variables
1.39663,0.09,0.0,66255.81939,0.3183,0.97667,0.1,0.06858,-3.16222,61.66733,1.09703,0.47834,2150.34948,-116.39444,non_variables
2.15662,0.08333,0.0,26583.10679,0.26055,0.94,-0.03333,0.04115,3.68751,35.19709,1.13692,0.48054,715.40911,27.33734,non_variables
1.83534,0.14667,0.0,70430.86382,0.36232,0.87,0.1,0.07617,1.78434,11.70196,0.93024,0.62502,3182.2192,423.25252,non_variables
2.19234,0.13667,0.0,80310.83547,0.36822,0.9,-0.03333,0.09667,2.38878,18.46313,1.06779,0.58341,3350.2983,16.54361,non_variables
1.93996,0.25,0.0,6879.66895,0.56646,0.75667,0.16667,0.11753,-1.44736,9.03608,1.07919,0.72012,42.12346,-29.7169,non_variables
1.65684,0.18,0.0,33578.20537,0.35012,0.82667,-0.03333,0.06412,-0.528,7.73276,0.80224,0.65541,1304.18313,-45.5069,non_variables
2.06858,0.1,0.0,28375.35581,0.27919,0.95667,-0.1,0.05476,5.11571,65.93724,1.28083,0.45429,459.71565,27.9408,non_variables
1.56323,0.05667,0.0,22303.93337,0.20951,0.95,-0.1,0.06846,6.30665,64.79318,1.26033,0.39687,185.01863,367.17457,non_variables
1.87899,0.12333,0.00336,124561.05555,0.3623,0.93333,-0.1,0.0786,1.51926,29.83457,1.11951,0.55966,7198.58405,-81.61125,non_variables
1.77669,0.08333,0.0,41516.02796,0.28582,0.96,-0.1,0.07403,8.70147,118.01893,1.24801,0.42391,624.77817,18.69788,non_variables
1.85586,0.09,0.0,34637.43791,0.31361,0.96333,0.03333,0.06791,6.22416,76.19954,1.29506,0.47291,565.01654,13.36889,non_variables
1.83158,0.16667,0.0,5356.32045,0.35463,0.91,0.16667,0.08138,1.5958,21.01043,1.05609,0.579,30.13582,-41.92748,non_variables
1.38962,0.09667,0.0,18533.41884,0.2316,0.92333,-0.03333,0.09151,5.75105,45.49906,1.05086,0.49368,290.374,40.58379,non_variables
1.65405,0.11667,0.0,4283.4811,0.33271,0.97,-0.1,0.06458,4.4466,61.31061,1.12058,0.50094,19.98848,-106.16132,non_variables
1.91423,0.11667,0.00336,7237.48327,0.33211,0.91,0.03333,0.11063,4.43784,36.51583,1.04166,0.57026,71.03177,13.98461,non_variables
1.54141,0.11667,0.0,21463.00423,0.24849,0.95333,-0.1,0.04908,-2.99885,42.30846,0.98212,0.48655,421.25533,-24.53541,non_variables
1.84891,0.12333,0.0,18416.82936,0.3635,0.92333,-0.03333,0.06439,2.68823,32.23442,1.06495,0.57442,226.00049,-48.30535,non_variables
1.56853,0.16333,0.0,60854.66301,0.36383,0.85333,0.1,0.0512,0.76033,9.30128,0.87824,0.64837,3146.3174,-144.30588,non_variables
1.95289,0.17667,0.0,14160.8167,0.40298,0.89667,-0.16667,0.11632,-3.56342,34.65645,1.07683,0.59321,146.92863,-34.02895,non_variables
1.90949,0.21,0.0,27789.34935,0.40756,0.76667,0.1,0.09025,0.84179,4.21514,0.99021,0.71167,532.30503,22.42285,non_variables
1.57402,0.14333,0.0,7098.92454,0.28218,0.92667,-0.03333,0.09822,-1.60836,22.57111,0.91014,0.55873,67.45492,-62.73538,non_variables
2.11389,0.17333,0.0,71823.82407,0.42455,0.9,0.16667,0.09007,0.76233,13.55822,1.10561,0.60854,2719.64594,33.69807,non_variables
1.97574,0.16667,0.0,13401.74892,0.40948,0.83333,-0.1,0.08286,-0.19121,7.51898,0.99354,0.64343,139.29697,-41.78252,non_variables
1.31345,0.15,0.0,5745.19985,0.29456,0.95667,0.1,0.0887,6.39914,71.64104,0.96043,0.51519,60.67793,-51.42336,non_variables
1.14632,0.04,0.0,4133.49276,0.20419,0.99,-0.1,0.06493,-13.65516,222.54695,1.39582,0.29339,8.77883,-40.11693,non_variables
1.60543,0.16333,0.0,38576.12537,0.35518,0.89667,0.03333,0.05978,0.76427,13.94994,0.92838,0.61074,1485.87253,-26.35499,non_variables
1.96254,0.13667,0.0,3601.91777,0.32042,0.83,0.1,0.05184,2.52088,11.76523,0.95263,0.62927,36.39097,98.79714,non_variables
1.72549,0.12,0.0,9254.05732,0.38055,0.93667,0.03333,0.06193,4.78477,49.78578,1.10027,0.55985,103.02392,-39.58155,non_variables
1.42622,0.14667,0.0,17130.22182,0.30877,0.91667,-0.1,0.09072,0.19635,14.00703,0.76971,0.62488,715.70901,-216.03426,non_variables
2.03147,0.10667,0.0,23316.04199,0.31956,0.92333,-0.1,0.07418,2.03386,18.9413,1.14028,0.52753,448.6206,22.77643,non_variables
1.55927,0.26667,0.0,6873.89381,0.4669,0.59667,0.1,0.10672,0.92492,0.40028,0.95953,0.83328,49.25083,-271.02891,non_variables
2.16233,0.21333,0.0,146062.76193,0.47417,0.74,0.16667,0.11705,1.00803,5.358,1.0947,0.68117,9954.06967,24.05016,non_variables
1.89978,0.15667,0.0,131158.06361,0.30796,0.83333,-0.16667,0.05577,1.11341,9.53136,0.90791,0.60858,11289.54108,-167.49107,non_variables
1.72759,0.30333,0.0,19847.57558,0.64204,0.66667,-0.1,0.11014,0.61921,1.11542,1.01169,0.81597,302.80102,-40.11573,non_variables
1.3559,0.07333,0.0,6747.57127,0.2426,0.97,-0.1,0.05678,8.43909,102.24124,1.12066,0.41225,34.95645,36.84272,non_variables
1.68172,0.13333,0.0,57581.33105,0.35657,0.94333,-0.23333,0.06746,4.13297,41.473,1.08692,0.5439,1760.2283,57.39495,non_variables
2.14031,0.09667,0.0,17637.33266,0.28987,0.93667,-0.03333,0.05609,4.13747,41.12309,1.23406,0.48657,127.36108,147.96639,non_variables
1.54789,0.09,0.0,12626.07868,0.22146,0.91667,0.03333,0.06492,4.54522,36.53943,0.95696,0.4778,230.57427,34.01822,non_variables
1.62836,0.14333,0.0,10389.50701,0.31265,0.84667,-0.03333,0.09231,1.84026,10.92189,0.7862,0.6317,175.10097,19.37067,non_variables
1.50179,0.13667,0.0,14456.36959,0.35281,0.9,0.03333,0.07079,4.0449,36.04329,1.02951,0.55182,140.3765,34.24496,non_variables
1.565,0.08667,0.0,133893.79884,0.23475,0.93667,0.03333,0.06083,3.84645,26.81393,0.91016,0.50238,13303.88168,-250.90774,non_variables
1.63619,0.23333,0.0,22312.25469,0.43247,0.88667,-0.16667,0.09789,-0.54026,13.75626,0.9705,0.65108,575.76318,-16.0532,non_variables
1.5766,0.11333,0.0,119922.90097,0.31409,0.89,0.1,0.12481,-1.9174,14.42051,0.8709,0.57084,14747.89178,-12.6953,non_variables
1.94362,0.16,0.0,18202.41564,0.45901,0.87333,-0.03333,0.07941,2.47825,17.20703,1.02021,0.61881,315.40003,-30.15771,non_variables
1.59164,0.07333,0.0,23405.09988,0.21786,0.97667,-0.16667,0.05653,9.10038,132.53904,1.1234,0.40355,647.11019,-22.49447,non_variables
2.19155,0.15,0.0,34177.6666,0.35017,0.83667,-0.03333,0.09219,2.46042,11.69982,0.94365,0.60968,832.45169,20.5038,non_variables
1.64517,0.15333,0.0,135084.37397,0.32079,0.89,0.16667,0.07796,-3.7236,33.58095,0.90891,0.57166,12091.05336,-9.41119,non_variables
2.24483,0.18333,0.00336,27216.688,0.4156,0.80333,-0.23333,0.08501,-0.5652,6.34178,1.06135,0.64814,423.01871,-37.57687,non_variables
1.7656,0.12,0.0,36575.45445,0.32596,0.96,0.03333,0.06053,-6.1003,84.83121,1.19813,0.47859,698.5923,123.51213,non_variables
2.06531,0.10333,0.0,16428.14525,0.24986,0.91,-0.03333,0.07166,2.85064,20.33038,1.01437,0.51037,243.09474,106.95795,non_variables
1.81254,0.17333,0.0,85517.69765,0.34663,0.88333,-0.03333,0.08111,0.19729,13.24237,0.98175,0.61305,3999.59542,-167.12878,non_variables
1.90329,0.21333,0.0,3115.25897,0.50567,0.84,-0.1,0.09622,0.88556,7.79926,1.0092,0.68462,29.34932,14.99894,non_variables
1.95492,0.09333,0.0,93967.30553,0.23146,0.93333,-0.1,0.08792,2.1509,27.39054,1.03931,0.4963,8073.92741,-115.27282,non_variables
2.46805,0.14667,0.0,58778.61311,0.3646,0.88333,0.03333,0.09812,1.11277,15.59227,1.09421,0.58403,2066.04877,55.7036,non_variables
1.7802,0.10667,0.0,41213.86474,0.30893,0.93333,0.1,0.0522,2.66711,29.53176,0.97643,0.52921,2112.72901,-18.25129,non_variables
1.36596,0.14,0.0,60814.86147,0.25807,0.90333,-0.03333,0.08813,1.13493,13.09677,0.82164,0.57166,2907.0284,-12.12757,non_variables
1.92541,0.17667,0.0,86375.87666,0.35331,0.85667,0.03333,0.08541,1.18488,8.6477,0.88316,0.63598,5437.87793,33.2377,non_variables
1.7986,0.13667,0.0,120212.12213,0.45574,0.95333,-0.03333,0.07921,-0.89861,22.92813,1.09236,0.59404,7863.74588,-1511.19769,non_variables
1.40111,0.16667,0.0,39972.61892,0.25253,0.86667,-0.03333,0.05529,1.51951,12.78849,0.73226,0.602,2143.07829,-7.47429,non_variables
1.54109,0.08333,0.00671,80972.0569,0.2067,0.96333,0.1,0.05734,0.07925,59.66711,1.15809,0.40117,3406.86409,-12.88886,non_variables
1.43299,0.06,0.0,24942.66265,0.22365,0.96333,0.03333,0.0826,-5.20414,62.43068,1.20378,0.38534,353.46551,-32.77613,non_variables
1.70231,0.20333,0.0,21395.14976,0.2721,0.72333,0.03333,0.09382,0.78548,4.14558,0.72055,0.65254,797.76359,-41.03721,non_variables
1.78585,0.20667,0.0,8086.55655,0.50259,0.5,-0.36667,0.06028,1.24238,1.05631,0.99622,0.78972,112.86273,-117.865,non_variables
1.85655,0.15667,0.0,13320.46321,0.3417,0.88,0.03333,0.0763,-1.17593,12.68723,0.91861,0.61085,203.67476,-16.98489,non_variables
2.10215,0.15667,0.0,5478.04129,0.36794,0.84333,0.1,0.11566,2.03202,13.75688,1.0694,0.59375,49.02259,3487.97795,non_variables
1.80882,0.07333,0.0,32961.99889,0.24081,0.96333,-0.16667,0.05625,8.30731,104.52119,1.25924,0.41959,428.63356,220.78854,non_variables
0.98092,0.19333,0.0,64851.44133,0.26752,0.79333,-0.03333,0.05703,0.50345,6.65721,0.57418,0.6797,7658.13593,10.51933,non_variables
2.27532,0.26667,0.0,44963.71848,0.59438,0.54,0.16667,0.13662,0.86361,1.18538,1.0717,0.75864,1231.67281,18.55446,non_variables
2.02892,0.28667,0.0,7690.04877,0.45183,0.61667,-0.03333,0.12153,-0.18967,2.00488,0.975,0.71983,78.44239,-25.49155,non_variables
2.31184,0.17,0.0,6898.15674,0.2983,0.81333,-0.03333,0.07067,-0.26713,6.33168,0.88203,0.62078,87.83747,-16.2732,non_variables
1.60171,0.07333,0.0,57521.6621,0.28825,0.97,0.03333,0.06056,9.9486,146.6296,1.31506,0.39897,1689.71324,56.07405,non_variables
1.92219,0.16667,0.0,54364.87834,0.37359,0.88,0.03333,0.07841,1.2251,16.00529,0.97857,0.61131,1831.14502,26.03918,non_variables
1.89785,0.12333,0.0,82960.61417,0.3388,0.91,-0.1,0.07651,2.83546,21.61706,1.12658,0.57744,3122.30466,17.57189,non_variables
1.9677,0.15333,0.0,36492.55182,0.43221,0.87,-0.03333,0.08891,-2.17907,13.07089,1.02713,0.61451,841.96843,-15.80635,non_variables
1.46929,0.09,0.0,13998.043,0.3518,0.96,-0.1,0.09903,7.54696,90.96401,1.22047,0.49239,100.5775,21.87468,non_variables
1.44597,0.08,0.0,30271.78802,0.29462,0.92667,0.1,0.05587,5.31111,40.46816,1.04246,0.4991,944.99072,57.43941,non_variables
1.75501,0.18667,0.0,36108.49085,0.40973,0.83,-0.03333,0.07702,-0.50065,7.81079,0.8992,0.6639,904.13887,-64.91648,non_variables
1.74381,0.06667,0.0,95407.38524,0.22115,0.97,-0.03333,0.07621,9.34933,127.77157,1.23802,0.37971,3152.81279,32.73619,non_variables
2.01924,0.25667,0.0,4197.62793,0.65625,0.44333,-0.03333,0.10947,1.17833,1.25783,1.06975,0.80087,32.41805,14.98563,non_variables
1.76947,0.20333,0.0,40351.61768,0.5281,0.8,0.03333,0.03559,1.07728,7.3465,0.96851,0.70219,1087.9914,-110.55525,non_variables
1.97832,0.13667,0.0,8870.3506,0.36091,0.9,-0.1,0.09075,-0.05002,13.86078,0.97831,0.59328,92.48385,-18.00094,non_variables
2.06187,0.16667,0.0,126746.08206,0.43443,0.86333,-0.1,0.09101,-0.64554,13.42463,1.02703,0.62987,12666.88695,-30.12776,non_variables
1.62212,0.28333,0.0,40923.24831,0.5542,0.61333,0.03333,0.09195,-0.31694,2.00269,0.84865,0.77748,1280.95446,-8.07407,non_variables
1.85237,0.20333,0.00336,10188.99668,0.40595,0.84667,0.03333,0.06053,0.88195,9.36761,0.96057,0.66179,131.73322,889.79793,non_variables
1.85886,0.14,0.0,10584.07632,0.31443,0.89667,-0.03333,0.08482,0.95809,14.20981,0.9331,0.57592,165.51099,-18.89533,non_variables
1.91663,0.15,0.0,28072.81367,0.30948,0.87,-0.03333,0.11503,1.55529,16.64542,0.90028,0.58613,614.91274,-12.80056,non_variables
1.72571,0.23667,0.0,4597.82197,0.27523,0.67,0.1,0.09383,1.45142,1.56943,0.99806,0.8013,45.48275,-249.59667,non_variables
1.88533,0.13333,0.0,61060.97306,0.36787,0.93333,0.03333,0.05737,-0.0224,22.07644,1.00506,0.57831,2444.25986,-46.72791,non_variables
1.83363,0.08333,0.0,109559.94158,0.2891,0.95,-0.23333,0.0477,4.00654,41.42127,1.23531,0.46893,4184.66943,15.03751,non_variables
2.48837,0.13333,0.0,26342.73935,0.36998,0.89333,0.1,0.05185,2.65559,18.23801,1.1543,0.5733,380.75897,51.65284,non_variables
1.88475,0.15333,0.0,113951.28308,0.51228,0.93,-0.03333,0.09943,1.48767,22.93536,1.05832,0.63697,12135.98219,-91.59141,non_variables
1.47431,0.18667,0.0,14878.34725,0.33102,0.77333,0.03333,0.06069,0.28081,4.65935,0.70866,0.6791,329.02623,-17.6341,non_variables
1.8174,0.19667,0.0,77234.61571,0.48039,0.88,0.23333,0.05938,0.14766,10.26234,1.02439,0.6636,4125.4355,-81.28633,non_variables
2.11329,0.12333,0.0,82076.18077,0.27776,0.89667,0.03333,0.05267,1.96955,20.11284,1.11421,0.5157,3575.13593,-137.9921,non_variables
2.02381,0.18,0.0,84683.98629,0.39032,0.86333,-0.03333,0.07231,-0.03618,10.2177,1.00006,0.62585,5331.96727,-181.2591,non_variables
1.88775,0.12333,0.0,4740.10992,0.31226,0.93667,-0.16667,0.05779,2.19001,30.58144,1.06278,0.52885,34.36447,289.94076,non_variables
2.09541,0.11,0.0,46476.2125,0.31171,0.91,-0.03333,0.07522,0.53711,15.0405,1.10426,0.54371,1421.9231,17.25016,non_variables
2.10953,0.16333,0.0,31884.71378,0.38651,0.90333,0.03333,0.06802,0.72164,12.6222,1.08627,0.6095,520.63449,20.41058,non_variables
1.85149,0.19,0.00336,4005.28625,0.37791,0.83,-0.03333,0.06637,-1.06028,8.35499,0.88793,0.67376,49.00575,-23.93893,non_variables
2.60199,0.12667,0.0,23739.8968,0.30612,0.9,-0.16667,0.05092,2.25979,19.16161,1.09833,0.53607,362.53354,-41.16883,non_variables
2.17085,0.18333,0.00671,76983.65728,0.33398,0.77,0.1,0.06898,-0.48535,4.11248,0.84949,0.65225,4354.42155,-11.52044,non_variables
1.4901,0.09,0.0,231713.22373,0.30846,0.95667,0.03333,0.03881,1.65602,30.90921,1.03018,0.49909,27879.316,-236.73883,non_variables
1.47575,0.15667,0.0,56639.04171,0.44458,0.93,0.03333,0.05323,-2.90034,36.28005,0.92312,0.63181,2880.93681,-17.9632,non_variables
2.15557,0.14333,0.0,133299.84329,0.40047,0.92667,0.1,0.08087,-1.77228,22.79292,1.09882,0.58493,7967.67851,46.1402,non_variables
1.14402,0.08,0.0,29633.28318,0.23568,0.95667,-0.03333,0.06396,8.06703,101.82561,0.88652,0.45637,653.08506,-123.04976,non_variables
1.63174,0.10667,0.0,6157.10821,0.3132,0.96,-0.1,0.07815,-0.5481,37.01759,1.15916,0.49148,73.84707,-21.611,non_variables
2.24321,0.08667,0.0,214573.17793,0.26736,0.92,0.23333,0.06781,4.08849,27.2967,1.14855,0.50685,19076.18359,35.53109,non_variables
